Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000004038	ADAL	adenosine deaminase like [Source:NCBI gene;Acc:415391]	10	6684696	6695463	1	protein_coding	-0.168814747655352	6.45609962111522	7.76645694650563	0.00532253474355823	0.0170511313679837
ENSGALG00000004039	MINOS1	mitochondrial inner membrane organizing system 1 [Source:NCBI gene;Acc:419474]	21	4747775	4763367	1	protein_coding	0.0336751715497128	9.13515284866923	1.73619421553361	0.187621768157279	0.303328792067429
ENSGALG00000004040	MFAP3	microfibrillar associated protein 3 [Source:NCBI gene;Acc:416261]	13	12969660	12979696	-1	protein_coding	-0.00594606989515682	5.36337572326096	0.00454605209476866	0.946243830946395	0.962972809068645
ENSGALG00000004042	NUFIP2	NUFIP2, FMR1 interacting protein 2 [Source:NCBI gene;Acc:417582]	19	6121566	6130232	-1	protein_coding	-0.60152644655378	0.580705565230008	1.12009500229743	0.289897998412941	0.410117501703821
ENSGALG00000004044	CSRP3	cysteine and glycine rich protein 3 [Source:NCBI gene;Acc:422979]	5	1920626	1930635	-1	protein_coding	-1.63374869629371	-0.65376301206411	1.48688880958654	0.222699806719015	0.338630157199503
ENSGALG00000004045	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:NCBI gene;Acc:424024]	7	5234473	5522177	-1	protein_coding	0.841584190769831	1.3880431082255	4.47604520271939	0.0343731723373315	0.0794796163452984
ENSGALG00000004046	LARP6	La ribonucleoprotein domain family member 6 [Source:NCBI gene;Acc:415392]	10	6698487	6705074	-1	protein_coding	-2.00615167354971	0.428709533569831	8.93432419792021	0.00279860995971912	0.00974944012917137
ENSGALG00000004047	GALE	UDP-galactose-4-epimerase [Source:NCBI gene;Acc:419686]	23	5736095	5744336	-1	protein_coding	-0.164563016278264	4.578475557934	2.01705483661055	0.155540570220468	0.261393241625884
ENSGALG00000004048	PTPRS	protein tyrosine phosphatase, receptor type S [Source:NCBI gene;Acc:396375]	28	4727381	4835713	1	protein_coding	-0.122011501838684	2.65966017649772	0.276501350195025	0.599003578998194	0.70368444076297
ENSGALG00000004049	ITFG1	integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:415742]	11	7578362	7651000	1	protein_coding	-0.112764040446406	5.72846340792883	2.10700035559027	0.146626486970672	0.24874420474612
ENSGALG00000004052	GPR107	G protein-coupled receptor 107 [Source:NCBI gene;Acc:417186]	17	6122589	6153492	1	protein_coding	-0.363303837860483	4.21592601921921	7.59682909184073	0.00584710450804278	0.0184053262470014
ENSGALG00000004055	C7orf50	chromosome 14 C7orf50 homolog [Source:NCBI gene;Acc:416455]	14	2679816	2775732	-1	protein_coding	-0.206401962084856	5.14909652744709	4.72920199538796	0.0296546409959457	0.0715808449729989
ENSGALG00000004057	HMGCL	3-hydroxymethyl-3-methylglutaryl-CoA lyase [Source:NCBI gene;Acc:396316]	23	5743506	5747633	-1	protein_coding	0.0266834574411199	0.30316665473415	0.00162465280146984	0.967848387438323	0.977261284057819
ENSGALG00000004059	LRRC49	leucine rich repeat containing 49 [Source:NCBI gene;Acc:415393]	10	6707025	6745503	1	protein_coding	1.34297351336891	0.258766902353819	3.43831099335545	0.0637007824316466	0.129281339478658
ENSGALG00000004065	SLC25A16	solute carrier family 25 member 16 [Source:NCBI gene;Acc:423689]	6	11333870	11348888	-1	protein_coding	-2.81452002767489	0.616342697477684	18.2321479173648	1.95550166153622e-05	0.00011875248013449
ENSGALG00000004068	FAM114A2	family with sequence similarity 114 member A2 [Source:NCBI gene;Acc:416262]	13	12979764	12989584	1	protein_coding	0.177241781182929	4.24174618669227	1.8302391894604	0.176099296232197	0.288885256170923
ENSGALG00000004070	MICALL2	MICAL like 2 [Source:NCBI gene;Acc:416460]	14	2927831	2938908	-1	protein_coding	-0.23146335024332	3.77843606502372	2.26106417358029	0.132662870657593	0.229432924791602
ENSGALG00000004071	NETO2	neuropilin and tolloid like 2 [Source:NCBI gene;Acc:415743]	11	7656093	7683363	1	protein_coding	0.00564138616439451	2.98669394436083	0.000753196413336488	0.978105266283069	0.984655062691369
ENSGALG00000004078		LON peptidase N-terminal domain and RING finger protein 2-like [Source:NCBI gene;Acc:416263]	13	13001201	13010129	1	protein_coding	1.11458514643962	-0.419300180318055	0.859697565541825	0.353823339541787	0.475226661316314
ENSGALG00000004079	ENOX2	ecto-NOX disulfide-thiol exchanger 2 [Source:NCBI gene;Acc:422142]	4	1530286	1553576	-1	protein_coding	0.255317224396112	3.91337992666103	2.99522295434541	0.0835104168913847	0.161907578796797
ENSGALG00000004081	TMCO4	transmembrane and coiled-coil domains 4 [Source:NCBI gene;Acc:419476]	21	4788385	4825706	-1	protein_coding	0.196457357326088	1.65108671530133	0.321367355559769	0.570787070804515	0.679313214426231
ENSGALG00000004082	TAOK1	TAO kinase 1 [Source:NCBI gene;Acc:417583]	19	6146978	6202471	1	protein_coding	-0.223278033224434	1.65109560112175	0.418756591736399	0.517558133725032	0.629717800484
ENSGALG00000004083	GRIA1	glutamate ionotropic receptor AMPA type subunit 1 [Source:NCBI gene;Acc:414893]	13	13030976	13139199	-1	protein_coding	0.624504773266392	1.44858807019452	2.65679632520169	0.103108218579947	0.189790372348222
ENSGALG00000004085	ZDHHC13	zinc finger DHHC-type containing 13 [Source:NCBI gene;Acc:422980]	5	1906529	1919803	1	protein_coding	-0.27963621106949	4.48764094951058	5.46085928254588	0.0194470811039221	0.0502107474111415
ENSGALG00000004087	THSD4	thrombospondin type 1 domain containing 4 [Source:NCBI gene;Acc:415395]	10	6784258	7036593	1	protein_coding	0.946562437314138	1.01365070661819	3.99641133679547	0.0455972503257904	0.100321288837894
ENSGALG00000004088	FNBP1	formin binding protein 1 [Source:NCBI gene;Acc:417187]	17	6032920	6121111	-1	protein_coding	-0.122380923926258	5.10429550474856	1.61121537430522	0.204321042064926	0.322575624642368
ENSGALG00000004093	TBX22	T-box 22 [Source:NCBI gene;Acc:373895]	4	1505219	1510377	1	protein_coding	-2.86978251894318	-0.493296411494631	4.46058894598894	0.0346855366421965	0.0794796163452984
ENSGALG00000004096	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit [Source:NCBI gene;Acc:374001]	10	7109509	7149541	-1	protein_coding	-3.59704537742693	2.27008869331492	103.32305658735	2.84720450114706e-24	8.46192272528408e-23
ENSGALG00000004097	LRRC38	leucine rich repeat containing 38 [Source:NCBI gene;Acc:428194]	21	5220770	5234371	1	protein_coding	0.0068140074583472	2.83620185969329	0.000982487130444909	0.974994681739554	0.982698343764064
ENSGALG00000004098	STK4	serine/threonine kinase 4 [Source:NCBI gene;Acc:419187]	20	5185964	5224532	-1	protein_coding	-0.0190707295733923	2.75862089727485	0.00726631114078535	0.932068475940434	0.956102679659688
ENSGALG00000004103	FAM81A	family with sequence similarity 81 member A [Source:NCBI gene;Acc:415396]	10	7166206	7175738	-1	protein_coding	-4.31677173885249	-0.0973624063623063	13.381042728091	0.000254180377294111	0.00120501684624215
ENSGALG00000004104	INTS1	integrator complex subunit 1 [Source:NCBI gene;Acc:416461]	14	2960776	2987551	-1	protein_coding	-0.438994493597223	0.34623864695438	0.462355650721565	0.496525109670927	0.613456850713425
ENSGALG00000004106	DHCR7	7-dehydrocholesterol reductase [Source:NCBI gene;Acc:422982]	5	1895074	1901741	1	protein_coding	0.169379997651305	4.25027321246207	1.68218416006587	0.194634481664487	0.31209472865964
ENSGALG00000004107	ITM2A	integral membrane protein 2A [Source:NCBI gene;Acc:422145]	4	1468938	1477971	-1	protein_coding	0.142805056873227	8.18958568590807	17.3397345072282	3.12582164691286e-05	0.000181460251339097
ENSGALG00000004110		translocase of outer mitochondrial membrane 34 [Source:NCBI gene;Acc:419188]	20	5224028	5228641	1	protein_coding	-0.088234364608126	6.48404301260678	2.16104775499492	0.141548143361658	0.241402158731709
ENSGALG00000004112	FUCA1	fucosidase, alpha-L- 1, tissue [Source:NCBI gene;Acc:419687]	23	5747558	5752219	-1	protein_coding	-0.441141538597164	4.21883362398437	11.2016443299381	0.00081724880652468	0.0033780235060319
ENSGALG00000004113		putative P2Y purinoceptor 10-like [Source:NCBI gene;Acc:422147]	4	1445083	1449667	1	protein_coding	-0.941637924191156	1.46824273899373	6.17819579747069	0.0129334090001398	0.0361956740620597
ENSGALG00000004115	DNAJA2	DnaJ heat shock protein family (Hsp40) member A2 [Source:NCBI gene;Acc:415744]	11	7714250	7725141	1	protein_coding	0.0250850907736536	7.63023242945735	0.374360306032001	0.54063706814966	0.650671970313607
ENSGALG00000004116	TRPM8	transient receptor potential cation channel subfamily M member 8 [Source:NCBI gene;Acc:424025]	7	5604055	5633935	1	protein_coding	1.53926758528916	-0.653764515378748	1.2904927559875	0.255957161870693	0.373154418853381
ENSGALG00000004121	LPAR4	lysophosphatidic acid receptor 4 [Source:NCBI gene;Acc:422149]	4	1395651	1409355	1	protein_coding	-1.1486940714339	4.8345540679893	111.448686316636	4.71861783807982e-26	1.52684980162956e-24
ENSGALG00000004123	PABPC1L	poly(A) binding protein cytoplasmic 1 like [Source:NCBI gene;Acc:419189]	20	5231078	5240973	-1	protein_coding	0.0898413022310779	2.5161530222438	0.133882585585605	0.714439925196987	0.795867739038444
ENSGALG00000004127		c-X-C chemokine receptor type 3-like [Source:NCBI gene;Acc:422150]	4	1364735	1369925	1	protein_coding	0.817363354595567	1.75060794834855	5.74281757913231	0.016556213077909	0.0438757699135184
ENSGALG00000004129	SPP2	secreted phosphoprotein 2 [Source:NCBI gene;Acc:396080]	7	5641273	5649047	1	protein_coding	-1.05254927426292	6.24237837556624	249.877408768585	2.76163131855197e-56	2.2373304985928e-54
ENSGALG00000004133	SRSF10	serine/arginine-rich splicing factor 10 [Source:NCBI gene;Acc:419689]	23	5765828	5774220	-1	protein_coding	0.0711886898344595	6.11127243539459	1.08793046054305	0.296930207169996	0.418064582365892
ENSGALG00000004140	SH3BP4	SH3 domain binding protein 4 [Source:NCBI gene;Acc:424027]	7	5812663	5825176	1	protein_coding	-0.128803203826014	-0.0407864887727307	0.0240953269755417	0.876642603443832	0.919786104934988
ENSGALG00000004143	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:NCBI gene;Acc:419190]	20	5242537	5256414	-1	protein_coding	-0.15008880612331	8.88623769247186	29.7179171577436	4.99708201400945e-08	4.52426208503488e-07
ENSGALG00000004144		DExD-box helicase 21 [Source:NCBI gene;Acc:768898]	6	11485483	11498075	1	protein_coding	-0.648439922570297	1.91700128484172	4.33433434759541	0.0373510181336437	0.0848054983034379
ENSGALG00000004146	RIMS4	regulating synaptic membrane exocytosis 4 [Source:NCBI gene;Acc:428142]	20	5277690	5321475	1	protein_coding	-0.841009962234519	-0.493298299392089	0.445211194720616	0.504617898525991	0.618051122722947
ENSGALG00000004150	MYO1E	myosin IE [Source:NCBI gene;Acc:415398]	10	7185220	7263560	1	protein_coding	-0.72897185054813	2.96617266984877	12.2015754336875	0.00047749174650504	0.00210832750566234
ENSGALG00000004152	C9orf78	chromosome 17 C9orf78 homolog [Source:NCBI gene;Acc:417189]	17	6003739	6008708	-1	protein_coding	0.066667447406496	5.5941400873775	0.669010348012488	0.413396857635787	0.535511243866232
ENSGALG00000004153	NADSYN1	NAD synthetase 1 [Source:NCBI gene;Acc:422983]	5	1877162	1894802	-1	protein_coding	0.560151077940545	3.09794247317704	7.81583773565381	0.0051790335073388	0.0166639835162832
ENSGALG00000004156	KIF1BP	KIF1 binding protein [Source:NCBI gene;Acc:423694]	6	11508509	11517289	1	protein_coding	-0.386920862596281	4.86803789379112	13.6289502894654	0.000222724369506935	0.00107121215008678
ENSGALG00000004160	G3BP1	G3BP stress granule assembly factor 1 [Source:NCBI gene;Acc:416265]	13	13587591	13608653	-1	protein_coding	0.185616810702262	6.97755815056104	13.2344006554358	0.000274857747188695	0.0012896264182766
ENSGALG00000004161	CCNB1	cyclin B1 [Source:NCBI gene;Acc:415400]	10	7264609	7272826	-1	protein_coding	-0.445417720914148	6.84553916881419	70.0293700483823	5.84280057768257e-17	1.16186745305662e-15
ENSGALG00000004162	SLC16A6	solute carrier family 16 member 6 [Source:NCBI gene;Acc:417435]	18	7798240	7804327	-1	protein_coding	0.522012099201826	1.68502737932969	2.2852364934312	0.130610232020937	0.226563696687231
ENSGALG00000004163	NPHS2	NPHS2, podocin [Source:NCBI gene;Acc:424422]	8	6516322	6522709	1	protein_coding	2.64145805439331	2.35673181105526	68.318102835883	1.39137776299026e-16	2.68860399184178e-15
ENSGALG00000004165	TOR1A	torsin family 1 member A [Source:NCBI gene;Acc:417190]	17	5999621	6003436	-1	protein_coding	-0.227667376672466	5.38941593488657	6.79782923390955	0.00912687741168229	0.0270296935422608
ENSGALG00000004166	VPS51	VPS51, GARP complex subunit [Source:NCBI gene;Acc:422984]	5	1870154	1876969	-1	protein_coding	-0.187461521005857	3.61193323264394	1.31584208742562	0.251339631481593	0.373154418853381
ENSGALG00000004169		fibronectin type III domain containing 3A-like [Source:NCBI gene;Acc:422151]	4	1297142	1332719	-1	protein_coding	-0.650611781012324	1.42870910368969	2.91030310631212	0.0880153316561335	0.166749822020644
ENSGALG00000004170	ADA	adenosine deaminase [Source:NCBI gene;Acc:419194]	20	5355077	5367709	1	protein_coding	-0.126550617169952	3.92412335782863	0.750118312627122	0.386438774880496	0.509326772285796
ENSGALG00000004171	RNF111	ring finger protein 111 [Source:NCBI gene;Acc:374021]	10	7273119	7315284	-1	protein_coding	-0.244279334739891	4.28117594123959	3.60295006901156	0.0576771353290507	0.119767387335073
ENSGALG00000004172	BET1L	Bet1 golgi vesicular membrane trafficking protein like [Source:NCBI gene;Acc:422985]	5	1864700	1869053	1	protein_coding	-0.47002393159396	4.6031632384861	16.6639580891071	4.46207581408045e-05	0.00025013697169963
ENSGALG00000004173			8	6534561	6542774	-1	protein_coding	-1.33051425410234	-0.419296723326723	1.25247405514057	0.263080471735054	0.380596768259507
ENSGALG00000004174	VPS26A	VPS26, retromer complex component A [Source:NCBI gene;Acc:423696]	6	11524668	11536453	1	protein_coding	-0.113694078586997	5.96445700063895	2.51884897737666	0.112492668405458	0.200575858224731
ENSGALG00000004176	ATOX1	antioxidant 1 copper chaperone [Source:NCBI gene;Acc:770231]	13	13610528	13614853	1	protein_coding	0.182053825414082	8.92772384881117	44.5454714731786	2.48517665940754e-11	3.22042382985074e-10
ENSGALG00000004179	ANAPC5	anaphase promoting complex subunit 5 [Source:NCBI gene;Acc:416842]	15	5748946	5760604	-1	protein_coding	-0.0799928355239392	3.47795214616144	0.217322662180214	0.641087531492796	0.736277888473875
ENSGALG00000004180	TOR1B	torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995]	17	5992369	5998468	1	protein_coding	-0.818869817741405	5.21174577147404	75.9404123697917	2.9235514844917e-18	6.33165991799717e-17
ENSGALG00000004184	SPARC	secreted protein acidic and cysteine rich [Source:NCBI gene;Acc:386571]	13	13624036	13632278	1	protein_coding	0.222627056201089	9.3976186039708	60.343737308754	7.9657595085624e-15	1.37850493267638e-13
ENSGALG00000004186	NSRP1	nuclear speckle splicing regulatory protein 1 [Source:NCBI gene;Acc:417588]	19	6333122	6344467	1	protein_coding	0.0575483932545193	6.00104960873889	0.659575836471308	0.416709728886889	0.538781688714494
ENSGALG00000004189	MAFK	MAF bZIP transcription factor K [Source:NCBI gene;Acc:395518]	14	2999628	3008787	1	protein_coding	-0.00510811822700965	6.27209902216193	0.00626355282593338	0.936919191359349	0.959939079417852
ENSGALG00000004190	RNF34	ring finger protein 34 [Source:NCBI gene;Acc:416843]	15	5762337	5771346	1	protein_coding	0.327027776016194	5.10731003015415	11.352344246736	0.000753527953557599	0.00314195014413246
ENSGALG00000004191	RIC8A	RIC8 guanine nucleotide exchange factor A [Source:NCBI gene;Acc:422987]	5	1853554	1864605	-1	protein_coding	-0.23344920938506	4.51384266067353	3.87830957148648	0.0489137829168384	0.104937041508291
ENSGALG00000004193	ARSG	arylsulfatase G [Source:NCBI gene;Acc:771433]	18	7786981	7826236	1	protein_coding	0.269821707994423	1.79792498782402	0.681531203938092	0.40905995775201	0.53140381968568
ENSGALG00000004195	KIF4B	kinesin family member 4B [Source:NCBI gene;Acc:395823]	4	1269816	1286882	1	protein_coding	0.0753125336478339	6.50367665800965	1.59012923948515	0.207307670075967	0.326421535793385
ENSGALG00000004196	UGT1A1	UDP glucuronosyltransferase family 1 member A1 [Source:NCBI gene;Acc:424028]	7	5831611	5843614	-1	protein_coding	1.46222877089348	-0.0973743817626275	2.47237988953	0.115862374192508	0.204881829049105
ENSGALG00000004197	SUPV3L1	Suv3 like RNA helicase [Source:NCBI gene;Acc:423697]	6	11536758	11550268	1	protein_coding	-0.263317181691879	4.32490701571804	4.31734138661408	0.0377258205387478	0.0855389599196822
ENSGALG00000004198	PDZD11	PDZ domain containing 11 [Source:NCBI gene;Acc:422153]	4	1266339	1269650	-1	protein_coding	0.364944561358805	6.37423764301237	33.7267028615151	6.34240723735847e-09	6.35228094825912e-08
ENSGALG00000004200	DPP9	dipeptidyl peptidase 9 [Source:NCBI gene;Acc:420159]	28	5011472	5029347	1	protein_coding	-1.42808373620038	0.346242899020935	4.51098673627085	0.0336778069165824	0.0793998267878186
ENSGALG00000004203	PSMG3	proteasome assembly chaperone 3 [Source:NCBI gene;Acc:416463]	14	3023831	3027172	-1	protein_coding	0.0749978159456948	7.36360264205298	2.80431216322377	0.094011156328893	0.176272932756575
ENSGALG00000004204	MINDY2	family with sequence similarity 63 member B [Source:NCBI gene;Acc:771386]	10	7352945	7383551	-1	protein_coding	0.33573906625776	4.36724578488559	7.11728772984259	0.00763441182207506	0.0231167115443065
ENSGALG00000004212	ADAM10	ADAM metallopeptidase domain 10 [Source:NCBI gene;Acc:374113]	10	7384780	7427378	1	protein_coding	0.046633663991651	6.33822446757464	0.545350665087137	0.460223657515275	0.578895309929911
ENSGALG00000004215	WIPI1	WD repeat domain, phosphoinositide interacting 1 [Source:NCBI gene;Acc:417437]	18	7826149	7844274	-1	protein_coding	0.558883389022054	0.98668776394908	1.41604079689289	0.234056169288195	0.352405330878991
ENSGALG00000004216	TOR3A	torsin family 3 member A [Source:NCBI gene;Acc:424426]	8	6624875	6629330	-1	protein_coding	-0.519091361121197	0.165665321001462	0.516742607413316	0.472234510233044	0.591078213378124
ENSGALG00000004220	SERINC3	serine incorporator 3 [Source:NCBI gene;Acc:419196]	20	5395581	5403232	1	protein_coding	-0.195912196669712	5.18066747058283	4.35548387512565	0.0368899780997295	0.0838631657611186
