geneSymbol	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene type	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005010398	XK related 4 [Source:NCBI gene;Acc:107310186]	2	100160915	100362679	XKR4	protein_coding	-0.997377678534967	2.71715643972385	1.79671953905357	0.180109593093419	0.999984147965351
ENSCJPG00005010399	transmembrane protein 68 [Source:NCBI gene;Acc:107310188]	2	100380659	100402023		protein_coding	-0.380991150984542	4.00977666294847	0.510664205550185	0.474851467873821	0.999984147965351
ENSCJPG00005010400	transmembrane protein 68-like [Source:NCBI gene;Acc:107310207]	2	100406237	100419577		protein_coding	-1.52873923379742	2.22660563122282	1.50514145978712	0.219881955968353	0.999984147965351
ENSCJPG00005010401	trimethylguanosine synthase 1 [Source:NCBI gene;Acc:107310197]	2	100448944	100468655	TGS1	protein_coding	-0.285744056299216	6.24018982433661	0.502346937342651	0.478470709512822	0.999984147965351
ENSCJPG00005010402	LYN proto-oncogene, Src family tyrosine kinase [Source:NCBI gene;Acc:107310194]	2	100496173	100532735	LYN	protein_coding	-0.618828671546982	4.20725704111198	1.42877652201555	0.231964214536263	0.999984147965351
ENSCJPG00005010403	kinesin-like protein KIF20A [Source:NCBI gene;Acc:107310193]	2	100535933	100553855		protein_coding	-0.409092893658782	-0.00503275905388338	0.263606543954688	0.607653167086553	0.999984147965351
ENSCJPG00005010404	ribosomal protein S20 [Source:NCBI gene;Acc:107310208]	2	100555987	100558887	RPS20	protein_coding	0.485677208567123	9.8473389576865	0.90273186339482	0.342050252829437	0.999984147965351
ENSCJPG00005010405	small nucleolar RNA, C/D box 54 [Source:HGNC Symbol;Acc:HGNC:10204]	2	100556597	100556661	SNORD54	snoRNA	-0.601000078107438	-2.9190852161371	0.192446167636847	0.660888444085345	0.999984147965351
ENSCJPG00005010406	MOS proto-oncogene, serine/threonine kinase [Source:NCBI gene;Acc:107310179]	2	100573678	100574784	MOS	protein_coding	-0.0285739057976971	-1.07815535512724	0.00122745693891746	0.972051767007191	0.999984147965351
ENSCJPG00005010407	PLAG1 zinc finger [Source:NCBI gene;Acc:107310175]	2	100584758	100600428	PLAG1	protein_coding	-0.149168054047313	4.55002139889271	0.0730281926572429	0.786977706602486	0.999984147965351
ENSCJPG00005010408	coiled-coil-helix-coiled-coil-helix domain containing 7 [Source:NCBI gene;Acc:107310177]	2	100630896	100632550	CHCHD7	protein_coding	-0.109064516282692	3.21198535059696	0.0323617452469307	0.857236016940747	0.999984147965351
ENSCJPG00005010409	epidermal retinol dehydrogenase 2-like [Source:NCBI gene;Acc:107310176]	2	100649475	100658633		protein_coding	-0.23820434664739	2.12891076245618	0.181255016176303	0.670296910602683	0.999984147965351
ENSCJPG00005010410	epidermal retinol dehydrogenase 2-like [Source:NCBI gene;Acc:107310166]	2	100688778	100695291		protein_coding	-0.773102671037388	-2.49858270902663	0.373170353321044	0.541281205273486	0.999984147965351
ENSCJPG00005010411	proenkephalin [Source:NCBI gene;Acc:107310209]	2	100707238	100710792	PENK	protein_coding	1.79228743117649	6.8428229190728	1.99274235292853	0.158054437391187	0.999984147965351
ENSCJPG00005010412		2	100725543	100738898		lncRNA	3.09565242583246	0.655561371259313	4.04079626910853	0.0444128614839559	0.999984147965351
ENSCJPG00005010415	inositol monophosphatase domain containing 1 [Source:NCBI gene;Acc:107310195]	2	100896441	100911230	BPNT2	protein_coding	0.0010276499710229	5.88170702441274	6.27510487127836e-06	0.998001288545412	0.999984147965351
ENSCJPG00005010417		2	101016401	101056699		lncRNA	0.943044265239872	-2.8929857857969	0.719602760049672	0.39627424196554	0.999984147965351
ENSCJPG00005010418		2	101063845	101065306		lncRNA	-2.44447190192736	-3.42393716935173	2.57676193125108	0.108443295038213	0.999984147965351
ENSCJPG00005010419		2	101070407	101076245		lncRNA	0.658997905495364	-3.89368887889095	0.165698322473578	0.683963488953691	0.999984147965351
ENSCJPG00005010420		2	101098061	101192096		lncRNA	-0.265707927377824	4.2528769202655	0.258750184964401	0.610980097404889	0.999984147965351
ENSCJPG00005010421	family with sequence similarity 110 member B [Source:NCBI gene;Acc:107310196]	2	101192117	101193229	FAM110B	protein_coding	-0.337414017719418	5.88863205308501	0.719844607552634	0.396194885417721	0.999984147965351
ENSCJPG00005010422	zinc finger CCCH domain-containing protein 11A-like [Source:NCBI gene;Acc:107310169]	2	101250724	101253859		lncRNA	0.591825725947115	-0.569303443354334	0.409512080715169	0.522217257829128	0.999984147965351
ENSCJPG00005010423	UBX domain protein 2B [Source:NCBI gene;Acc:107310205]	2	101277158	101301086	UBXN2B	protein_coding	-0.0902439906371233	4.32044867020423	0.0307147263890997	0.860878347116601	0.999984147965351
ENSCJPG00005010424	cholesterol 7-alpha-monooxygenase [Source:NCBI gene;Acc:107310210]	2	101309087	101315590	CYP7A1	protein_coding	-1.04216544379887	-1.72296804971212	0.82536750830664	0.36361549189711	0.999984147965351
ENSCJPG00005010425	syndecan binding protein [Source:NCBI gene;Acc:107310190]	2	101330671	101338972	SDCBP	protein_coding	0.063848542701486	8.47622523936191	0.0267327464696052	0.870123577847556	0.999984147965351
ENSCJPG00005010426	neutral sphingomyelinase activation associated factor [Source:NCBI gene;Acc:107310189]	2	101339858	101373475	NSMAF	protein_coding	-0.0499117742275029	5.97339078430812	0.0104491394759805	0.918581233715657	0.999984147965351
ENSCJPG00005010427	thymocyte selection associated high mobility group box [Source:NCBI gene;Acc:107310206]	2	101427250	101643384	TOX	protein_coding	-0.918791441603866	2.01692834853264	2.40030232973241	0.121311803458783	0.999984147965351
ENSCJPG00005010429	carbonic anhydrase 8 [Source:NCBI gene;Acc:107310201]	2	101977184	102009076	CA8	protein_coding	1.64854744822237	5.03625237078949	7.31672137277434	0.00683159306143819	0.882939896077362
ENSCJPG00005010430	RAB2A, member RAS oncogene family [Source:NCBI gene;Acc:107310191]	2	102068775	102107239	RAB2A	protein_coding	0.026678491542874	8.02591388576457	0.00343318844102214	0.953275954656867	0.999984147965351
ENSCJPG00005010431	chromodomain helicase DNA binding protein 7 [Source:NCBI gene;Acc:107310180]	2	102158509	102242769	CHD7	protein_coding	-0.203586674727427	6.83119909941527	0.110213726377992	0.739900942479841	0.999984147965351
ENSCJPG00005010448	ribosomal protein lateral stalk subunit P1 [Source:NCBI gene;Acc:107310590]	2	131182115	131182644	RPLP1	protein_coding	0.482572366946966	9.70288047087318	1.06574287799657	0.301909012521859	0.999984147965351
ENSCJPG00005010449	protein tyrosine kinase 2 [Source:NCBI gene;Acc:107310587]	2	131184609	131336487	PTK2	protein_coding	-0.177905177404733	7.43609697782962	0.211238253622298	0.645798599948964	0.999984147965351
ENSCJPG00005010450		2	131357100	131358501		lncRNA	0.711838236454137	-1.51621992814712	0.561134151231874	0.453803636445074	0.999984147965351
ENSCJPG00005010451		2	131391239	131402305		lncRNA	-0.672200131788828	-2.76805598687602	0.166283134429599	0.683436453109245	0.999984147965351
ENSCJPG00005010452	DENN domain containing 3 [Source:NCBI gene;Acc:107310592]	2	131402722	131432466	DENND3	protein_coding	-0.265346892093654	4.96034799646391	0.323536272091406	0.569490184994839	0.999984147965351
ENSCJPG00005010453	solute carrier family 45 member 4 [Source:NCBI gene;Acc:107310593]	2	131441847	131463886	SLC45A4	protein_coding	-0.490912741624771	4.54189961791909	1.03463025288866	0.309073630020612	0.999984147965351
ENSCJPG00005010454	G protein-coupled receptor 20 [Source:HGNC Symbol;Acc:HGNC:4475]	2	131533107	131550875	GPR20	protein_coding	-0.247898484581702	0.528039184626808	0.129995979172859	0.718436207877228	0.999984147965351
ENSCJPG00005010455		2	131567940	131575805		lncRNA	-0.0270071824297471	-3.75139203175609	0.000922073374920451	0.975775430680434	0.999984147965351
ENSCJPG00005010456		2	131588744	131599066		lncRNA	-1.00796017333514	-3.56049742729575	0.516416172281409	0.472374457570248	0.999984147965351
ENSCJPG00005010458	protein tyrosine phosphatase 4A3 [Source:NCBI gene;Acc:107310596]	2	131605988	131646942	PTP4A3	protein_coding	0.172030661816084	6.75879992040716	0.151422337217696	0.697179810784906	0.999984147965351
ENSCJPG00005010460		2	131803389	131836422		lncRNA	0.321793442314732	-3.31280844767444	0.0427461703150351	0.83620395854633	0.999984147965351
ENSCJPG00005010463		2	132227973	132236096		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005010465	t-SNARE domain containing 1 [Source:NCBI gene;Acc:107310603]	2	132353967	132749379	TSNARE1	protein_coding	-0.0248954242867717	4.22296611930941	0.00341519453172623	0.953398420053414	0.999984147965351
ENSCJPG00005010466		2	132885300	132904971		lncRNA	-0.255127603211331	-1.50468955739804	0.0467531268289871	0.82881259039841	0.999984147965351
ENSCJPG00005010467	adhesion G protein-coupled receptor B1 [Source:NCBI gene;Acc:107310629]	2	132904992	133167569	ADGRB1	protein_coding	0.278849523300519	3.76043508070497	0.297435732498167	0.585494469863089	0.999984147965351
ENSCJPG00005010469	activity regulated cytoskeleton associated protein [Source:NCBI gene;Acc:107310637]	2	133314851	133316068	ARC	protein_coding	-2.20905283961977	0.311072375645581	5.74955073676019	0.0164928740583515	0.999984147965351
ENSCJPG00005010470		2	133365588	133402804		lncRNA	-0.633113537756131	-0.791857157455192	0.656654326689071	0.417743582472189	0.999984147965351
ENSCJPG00005010471		2	133431894	133459732		lncRNA	-0.499363521399798	-2.17403393244629	0.305360968500063	0.580540931077311	0.999984147965351
ENSCJPG00005010472		2	133472527	133474643		lncRNA	-1.77753809449825	-4.1462218832016	1.15947499259319	0.28157444895222	0.999984147965351
ENSCJPG00005010473		2	133476345	133555622		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005010474	prostate stem cell antigen [Source:NCBI gene;Acc:107310638]	2	133559466	133563037	PSCA	protein_coding	0.633472666169748	-1.67981254687965	0.169329529405421	0.680708364717662	0.999984147965351
ENSCJPG00005010475	ly6/PLAUR domain-containing protein 2-like [Source:NCBI gene;Acc:107310618]	2	133582540	133588723		protein_coding	1.08234036034972	-3.90883544435683	0.392318860237929	0.531083022020577	0.999984147965351
ENSCJPG00005010476	ly6/PLAUR domain-containing protein 2-like [Source:NCBI gene;Acc:107310606]	2	133602508	133608002		protein_coding	-0.328939895614021	-2.14306427176502	0.0736571670699488	0.786084525460772	0.999984147965351
ENSCJPG00005010477	lymphocyte antigen 6E [Source:NCBI gene;Acc:107310625]	2	133620811	133627024		protein_coding	0.216269294637596	10.2174861110208	0.226683483123452	0.633993954976468	0.999984147965351
ENSCJPG00005010478	lymphocyte antigen 6E-like [Source:NCBI gene;Acc:107310616]	2	133636467	133652289		protein_coding	-4.26293266014325	-3.62934934691371	5.24122392838322	0.0220577504353092	0.999984147965351
ENSCJPG00005010479	lymphocyte antigen 6E-like [Source:NCBI gene;Acc:107310617]	2	133655947	133674230		protein_coding	-0.955137287860771	-1.07588552844515	0.84662379374375	0.357509208029089	0.999984147965351
ENSCJPG00005010480		2	133668831	133677697		protein_coding	1.34534811147888	-2.674181230247	1.1049802449814	0.29317574075947	0.999984147965351
ENSCJPG00005010481	DNA topoisomerase I mitochondrial [Source:NCBI gene;Acc:107310626]	2	133685331	133695506	TOP1MT	protein_coding	-0.390840764939997	5.41183591330279	0.869676058085556	0.351045005055824	0.999984147965351
ENSCJPG00005010496		2	827581	836471		protein_coding	-0.734285680806604	1.50426012966252	1.34582588116266	0.246009169537293	0.999984147965351
ENSCJPG00005010497		2	835173	839247		protein_coding	-0.107002320350072	0.658003857548689	0.0271914592232902	0.869024006906037	0.999984147965351
ENSCJPG00005010498	MINDY lysine 48 deubiquitinase 4 [Source:NCBI gene;Acc:107308669]	2	845394	907730	MINDY4	protein_coding	-0.245383057367772	3.8857832828919	0.307233587963902	0.579382748445517	0.999984147965351
ENSCJPG00005010499	aquaporin 1 (Colton blood group) [Source:NCBI gene;Acc:107308668]	2	954335	970065	AQP1	protein_coding	-0.32311293962777	4.76050141535737	0.243461269438455	0.621717304599512	0.999984147965351
ENSCJPG00005010500	growth hormone releasing hormone receptor [Source:NCBI gene;Acc:107308665]	2	999685	1016300	GHRHR	protein_coding	-1.98102551759864	-2.7948173063684	3.62992354636401	0.0567494233691447	0.999984147965351
ENSCJPG00005010501		2	1182346	1183993		lncRNA	0.0515278193937851	-4.02290110307681	0.000690325647529022	0.979038753712343	0.999984147965351
ENSCJPG00005010502	ADCYAP receptor type I [Source:NCBI gene;Acc:107308667]	2	1187613	1308879	ADCYAP1R1	protein_coding	-0.584803169365703	4.09252236781245	1.85516402009898	0.173183980814584	0.999984147965351
ENSCJPG00005010503	vasoactive intestinal polypeptide receptor-like [Source:NCBI gene;Acc:107308653]	2	1320197	1342830		protein_coding	-0.346674710391278	-2.53327574990049	0.138571210483059	0.709705574070069	0.999984147965351
ENSCJPG00005010504	Coturnix japonica vasoactive intestinal peptide receptor 1 (VIPR1), mRNA. [Source:RefSeq mRNA;Acc:NM_001323242]	2	1537178	1630515	VIPR1	protein_coding	-0.0518735267630149	0.0780736244105567	0.00521686312398906	0.94242057750142	0.999984147965351
ENSCJPG00005010506	SEC22 homolog C, vesicle trafficking protein [Source:NCBI gene;Acc:107308847]	2	1678855	1687922	SEC22C	protein_coding	0.249270014337199	3.37267026201362	0.207630798959155	0.648630730875544	0.999984147965351
ENSCJPG00005010507	natural killer cell triggering receptor [Source:NCBI gene;Acc:107308846]	2	1707011	1741621	NKTR	protein_coding	0.0311389065237665	7.19601173516829	0.0027120143847128	0.958467335947685	0.999984147965351
ENSCJPG00005010508		2	1756429	1762720		protein_coding	0.266569228015752	3.42941250566216	0.277072970565843	0.598626144759017	0.999984147965351
ENSCJPG00005010509	zinc finger and BTB domain containing 47 [Source:NCBI gene;Acc:107308845]	2	1761356	1766886	ZBTB47	protein_coding	0.363020879105588	3.59793445777155	0.572432779417902	0.449293810922488	0.999984147965351
ENSCJPG00005010510	kelch like family member 40 [Source:NCBI gene;Acc:107308843]	2	1774411	1784419	KLHL40	protein_coding	-0.514167818361658	-2.7010591647543	0.16463505507197	0.684924495780018	0.999984147965351
ENSCJPG00005010511	hedgehog acyltransferase like [Source:NCBI gene;Acc:107308844]	2	1786688	1796393	HHATL	protein_coding	-2.49852692367148	1.35353540071616	5.23710746317075	0.0221100060772317	0.999984147965351
ENSCJPG00005010525	coiled-coil domain containing 13 [Source:NCBI gene;Acc:107308836]	2	1800340	1829719	CCDC13	protein_coding	-0.2813955156264	4.0968066233995	0.310309137396921	0.577490548231022	0.999984147965351
ENSCJPG00005010526	HIG1 hypoxia inducible domain family member 1A [Source:NCBI gene;Acc:107308841]	2	1831341	1833557	HIGD1A	protein_coding	-0.158535178059076	4.47164904118377	0.112968731173183	0.736789264905337	0.999984147965351
ENSCJPG00005010527	atypical chemokine receptor 2 [Source:NCBI gene;Acc:107308839]	2	1836934	1840063	ACKR2	protein_coding	-0.228442874701027	-1.19059018493315	0.0628201423852142	0.802092865243982	0.999984147965351
ENSCJPG00005010528	7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase [Source:NCBI gene;Acc:107308837]	2	1841407	1842948	CYP8B1	protein_coding	0.293226639252896	-1.95079022680987	0.0835896322681879	0.772490531186193	0.999984147965351
ENSCJPG00005010529		2	1845372	1993126		pseudogene	0.457278291613801	6.45728371156725	0.224228456160517	0.635836763444136	0.999984147965351
ENSCJPG00005010530		2	1870020	1874809		protein_coding	0.777518976003869	-2.97510720735899	0.503379413121611	0.478018989063399	0.999984147965351
ENSCJPG00005010531	uncharacterized LOC107308853 [Source:NCBI gene;Acc:107308853]	2	2008718	2021111		protein_coding	0.346364648029967	1.87352481722926	0.0724924717698503	0.787741722465955	0.999984147965351
ENSCJPG00005010532	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	2	2025975	2027743	IBA57	protein_coding	0.275442636125268	5.44955135167808	0.437652913542005	0.508257474863476	0.999984147965351
ENSCJPG00005010533	gap junction protein gamma 2 [Source:NCBI gene;Acc:107308833]	2	2032851	2034098	GJC2	protein_coding	1.01490839309476	4.47821143218681	4.13793774057813	0.0419322247942773	0.999984147965351
ENSCJPG00005010534	guanylate kinase 1 [Source:NCBI gene;Acc:107308832]	2	2058963	2069216	GUK1	protein_coding	0.160659867758268	5.74130223271127	0.180068593672967	0.671314298855164	0.999984147965351
ENSCJPG00005010535	mitochondrial ribosomal protein L55 [Source:NCBI gene;Acc:107308831]	2	2070049	2071653		protein_coding	0.53752091487004	5.62087311006425	1.06461931998506	0.302163984665734	0.999984147965351
ENSCJPG00005010536	chromosome 2 open reading frame, human C1orf35 [Source:NCBI gene;Acc:107308829]	2	2072660	2075635	C1orf35	protein_coding	0.317104125966841	4.67689753823944	0.579663402606714	0.446444286608575	0.999984147965351
ENSCJPG00005010537	ADP ribosylation factor 1 [Source:NCBI gene;Acc:107308830]	2	2078431	2079641	ARF1	protein_coding	0.101823501188418	8.7062806553167	0.0598374264001791	0.806753079400332	0.999984147965351
ENSCJPG00005010538	Wnt family member 3A [Source:NCBI gene;Acc:107308854]	2	2165118	2239552	WNT3A	protein_coding	3.71605391876146	-2.30551849397911	4.70667663541836	0.0300456814631265	0.999984147965351
ENSCJPG00005010543	Wnt family member 9A [Source:NCBI gene;Acc:107308824]	2	2270080	2317133	WNT9A	protein_coding	-0.918481281083266	2.00773617922841	2.35510018639775	0.12487386243593	0.999984147965351
ENSCJPG00005010544		2	2402170	2413031		lncRNA	-3.5171611013268	-3.83869268973608	3.76627570205752	0.0522959517809505	0.999984147965351
