Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000005198	RPS6KB1	ribosomal protein S6 kinase B1 [Source:NCBI gene;Acc:417637]	19	7528763	7541085	1	protein_coding	-0.320817333183761	1.674771933163	1.06492905466519	0.302093667983864	0.367146286753251
ENSGALG00000005200	ADRM1	adhesion regulating molecule 1 [Source:NCBI gene;Acc:395365]	20	7823884	7830932	1	protein_coding	0.0303267677117729	6.48112174480468	0.300329991889556	0.583675619439764	0.644447403538257
ENSGALG00000005203	OLFM3	olfactomedin 3 [Source:NCBI gene;Acc:424461]	8	11872299	11926941	1	protein_coding	-2.05852152503525	5.20987096643558	454.152044334281	9.00585514526654e-101	3.10158305374443e-99
ENSGALG00000005204		glutathione S-transferase theta 1-like [Source:NCBI gene;Acc:769847]	15	8386812	8392109	1	protein_coding	-0.245175831168599	2.66761060470842	1.33926119960143	0.247164299168959	0.308546253389686
ENSGALG00000005205	RNFT1	ring finger protein, transmembrane 1 [Source:NCBI gene;Acc:417638]	19	7544599	7550856	-1	protein_coding	0.670613438023571	4.29273077159968	31.8014411474348	1.70765989830987e-08	6.10607801632885e-08
ENSGALG00000005206	ACSL3	acyl-CoA synthetase long chain family member 3 [Source:NCBI gene;Acc:424810]	9	8222654	8263172	1	protein_coding	0.332716488539272	3.5243739010786	4.61460462212671	0.0317008024552684	0.0525935460868614
ENSGALG00000005207	SYNPO2L	synaptopodin 2 like [Source:NCBI gene;Acc:423743]	6	16818878	16849933	1	protein_coding	3.19275871629196	-0.661506697860035	5.68727810659877	0.0170883398753504	0.0299638954148967
ENSGALG00000005208	S1PR1	sphingosine-1-phosphate receptor 1 [Source:NCBI gene;Acc:424462]	8	12067120	12071019	-1	protein_coding	-0.227930631007366	4.84309368123028	5.48974942388556	0.0191282843438314	0.0332577422695813
ENSGALG00000005209	AQP1	aquaporin 1 [Source:NCBI gene;Acc:420384]	2	1186169	1206259	1	protein_coding	-0.0685500252142432	2.8807480154722	0.123143171836408	0.725650156705111	0.773637372358411
ENSGALG00000005214	TERB1	telomere repeat binding bouquet formation protein 1 [Source:NCBI gene;Acc:769532]	11	11336170	11351377	1	protein_coding	-0.0756257888125968	5.30195386005824	0.834061046228076	0.361100857644041	0.426738121792448
ENSGALG00000005215	CACNA1H	calcium voltage-gated channel subunit alpha1 H [Source:HGNC Symbol;Acc:HGNC:1395]	14	5667870	5837019	-1	protein_coding	-2.78577069231096	-0.735508986155071	4.05391440989311	0.0440690455924363	0.0695947181207671
ENSGALG00000005217	MOGAT1	monoacylglycerol O-acyltransferase 1 [Source:NCBI gene;Acc:424811]	9	8181677	8204484	1	protein_coding	0.752354695689529	3.60155744277237	24.3580199618556	7.99930173293136e-07	2.49255553157222e-06
ENSGALG00000005223	ADCYAP1R1	ADCYAP receptor type I [Source:NCBI gene;Acc:420386]	2	1432870	1562154	1	protein_coding	1.01075012432191	3.02781861659469	28.3384531025041	1.01852525998131e-07	3.41782051041692e-07
ENSGALG00000005229	DPH5	diphthamide biosynthesis 5 [Source:NCBI gene;Acc:424463]	8	12119346	12137301	1	protein_coding	0.197942500736065	6.12905335339958	10.0726076409144	0.00150489894998865	0.0032131470095343
ENSGALG00000005230	MED13	mediator complex subunit 13 [Source:NCBI gene;Acc:417639]	19	7564936	7611409	1	protein_coding	-0.400591803928537	-0.176081504759356	0.268056253108133	0.604638644346236	0.663773770824683
ENSGALG00000005232	USP54	ubiquitin specific peptidase 54 [Source:NCBI gene;Acc:423746]	6	16926091	16976146	1	protein_coding	0.33699054997375	1.87454976996895	1.38373622760044	0.239465755691721	0.304301884421069
ENSGALG00000005236	FARSB	phenylalanyl-tRNA synthetase beta subunit [Source:NCBI gene;Acc:424812]	9	8147337	8181705	-1	protein_coding	-0.0920969638277028	5.99310940243621	1.98707209024967	0.158647355028079	0.214678855116815
ENSGALG00000005237	FGD3	FYVE, RhoGEF and PH domain containing 3 [Source:NCBI gene;Acc:415989]	12	7107979	7211462	-1	protein_coding	-0.28128724882551	4.89305462259748	8.63899758210361	0.00329042427345982	0.00661414521466698
ENSGALG00000005243	PPP3CB	protein phosphatase 3 catalytic subunit beta [Source:NCBI gene;Acc:378890]	6	16985735	17029305	1	protein_coding	-1.37949078025464	3.0221564671713	49.127365869745	2.39870281934769e-12	1.11133570022589e-11
ENSGALG00000005247		MAFF interacting protein (pseudogene) [Source:NCBI gene;Acc:416527]	14	5947292	5959521	1	protein_coding	2.79393838239923	0.408887589865789	18.1552913119282	2.03602919569218e-05	5.48795463360305e-05
ENSGALG00000005248	CDC14A	cell division cycle 14A [Source:NCBI gene;Acc:424466]	8	12174912	12231784	1	protein_coding	-0.520938306387059	2.22601170867343	4.27219191215822	0.0387409262401604	0.0628952127339062
ENSGALG00000005249	BICD2	BICD cargo adaptor 2 [Source:NCBI gene;Acc:415990]	12	7222115	7298893	-1	protein_coding	-0.649212433373416	5.11320643884187	52.3961925400946	4.53602534020445e-13	2.18530731418078e-12
ENSGALG00000005251	CMTM4	CKLF like MARVEL transmembrane domain containing 4 [Source:NCBI gene;Acc:415794]	11	11391261	11418784	1	protein_coding	0.879011347008425	1.77145918704203	8.3850794255107	0.00378313678476434	0.00750956702243372
ENSGALG00000005253	C1QTNF8	C1q and tumor necrosis factor related protein 8 [Source:NCBI gene;Acc:427666]	14	5989615	5992223	1	protein_coding	-3.14753478191893	-0.66150886587374	5.405171701524	0.0200771735055713	0.0345084934318919
ENSGALG00000005256	EPHA4	EPH receptor A4 [Source:NCBI gene;Acc:395559]	9	7784937	7875161	-1	protein_coding	0.434448829958405	-0.0765446416158268	0.361517033284944	0.547664918875461	0.611242025662582
ENSGALG00000005257		vascular cell adhesion molecule 1 [Source:NCBI gene;Acc:424467]	8	12271795	12279181	1	protein_coding	0.0903272008231957	2.33849341498274	0.142826437032389	0.705487163766399	0.754624626299367
ENSGALG00000005259	VIPR1	vasoactive intestinal peptide receptor 1 [Source:NCBI gene;Acc:395329]	2	1815087	1919770	1	protein_coding	2.34249507889675	-0.81351020193878	2.84368958410892	0.0917333565665776	0.133443553159611
ENSGALG00000005263	SOX8	SRY-box 8 [Source:NCBI gene;Acc:395483]	14	6145956	6149345	-1	protein_coding	0.683214771911643	1.70307135558827	4.8750244559566	0.0272480547819845	0.0457382467775457
ENSGALG00000005265	SYT9	synaptotagmin IX [Source:NCBI gene;Acc:423026]	5	7436058	7495397	1	protein_coding	1.67932376754783	0.874551010248726	12.9014750788839	0.000328323276885874	0.0007687367148134
ENSGALG00000005266	BEAN1	brain expressed, associated with NEDD4, 1 [Source:NCBI gene;Acc:415796]	11	11463948	11501923	-1	protein_coding	-0.668847878568723	1.67476908940955	4.52352015742517	0.033431977145215	0.0551940210393844
ENSGALG00000005268	SEC22C	SEC22 homolog C, vesicle trafficking protein [Source:NCBI gene;Acc:420387]	2	1982684	1996512	-1	protein_coding	0.0505484756645634	2.40888031205453	0.0471752358119368	0.82805356856021	0.8632865882534
ENSGALG00000005269	INTS2	integrator complex subunit 2 [Source:NCBI gene;Acc:417640]	19	7615239	7630260	1	protein_coding	-0.591233022979928	4.63673785874748	31.3348983244773	2.17141152639776e-08	7.71964903152724e-08
ENSGALG00000005277	RTCA	RNA 3'-terminal phosphate cyclase [Source:NCBI gene;Acc:424468]	8	12295535	12303972	-1	protein_coding	-0.683988929612419	4.51834597083806	38.308402618229	6.04020002526396e-10	2.41434369676738e-09
ENSGALG00000005279	BRIP1	BRCA1 interacting protein C-terminal helicase 1 [Source:NCBI gene;Acc:417642]	19	7631791	7678745	1	protein_coding	0.318495933776367	2.48417482029335	1.97473067187822	0.159946621871113	0.216242856307032
ENSGALG00000005280	DBT	dihydrolipoamide branched chain transacylase E2 [Source:NCBI gene;Acc:395374]	8	12304101	12317552	1	protein_coding	-0.994995252935347	3.55568742267011	39.6793186142628	2.99277991795321e-10	1.21947559733742e-09
ENSGALG00000005283	SLC25A36	solute carrier family 25 member 36 [Source:NCBI gene;Acc:424817]	9	6918243	6948708	-1	protein_coding	0.0387097879064	4.5302913119634	0.127927562846386	0.72059056475127	0.768832672385682
ENSGALG00000005284	LRRC39	leucine rich repeat containing 39 [Source:NCBI gene;Acc:424469]	8	12320048	12330981	1	protein_coding	0.264370455536464	1.60152941938678	0.686217032637813	0.407454096426556	0.47406331645738
ENSGALG00000005287	ZBTB47	zinc finger and BTB domain containing 47 [Source:NCBI gene;Acc:428398]	2	2080866	2086418	1	protein_coding	0.0436097978500393	-0.524004390681151	0.00186523811873229	0.96555134985214	0.975195740913562
ENSGALG00000005290	TRMT13	tRNA methyltransferase 13 homolog [Source:NCBI gene;Acc:424470]	8	12328300	12336161	-1	protein_coding	0.074666845430054	3.97657009877449	0.32219771539263	0.57028988229051	0.632956518348425
ENSGALG00000005291		uncharacterized LOC416530 [Source:NCBI gene;Acc:416530]	14	6358204	6372021	1	protein_coding	0.0223788589602752	4.04723040663786	0.0304256072471604	0.861528029393429	0.892580590385816
ENSGALG00000005293	GNG13	G protein subunit gamma 13 [Source:NCBI gene;Acc:771014]	14	6375556	6377491	1	protein_coding	-0.853522653120956	0.601523275734904	2.83416421915555	0.092278800723023	0.134184232580772
ENSGALG00000005294	PPFIBP2	PPFIA binding protein 2 [Source:NCBI gene;Acc:428843]	5	7591669	7664920	1	protein_coding	0.0403555982743273	4.16631086994303	0.107632588534017	0.742855666991962	0.789559185898966
ENSGALG00000005295	BCAS3	BCAS3, microtubule associated cell migration factor [Source:NCBI gene;Acc:417643]	19	7797174	8098869	-1	protein_coding	0.976288035971592	4.38949072420913	70.2330897260594	5.26950651335964e-17	3.09984084900119e-16
ENSGALG00000005299	ANXA7	annexin A7 [Source:NCBI gene;Acc:423747]	6	17032797	17047411	-1	protein_coding	-0.455926111183297	3.92644004395524	11.4060933009949	0.000732036075019322	0.00163912425493457
ENSGALG00000005302	SASS6	SAS-6 centriolar assembly protein [Source:NCBI gene;Acc:424471]	8	12336171	12348597	1	protein_coding	0.0283768580822647	4.85419355100184	0.0861958078685907	0.769070281257529	0.813040088806986
ENSGALG00000005305	ACKR2	cytochrome P450 family 8 subfamily B member 1 [Source:NCBI gene;Acc:425055]	2	2162908	2166703	1	protein_coding	0.173883349309291	1.42595735878636	0.257503664319338	0.611840381148795	0.671015715261677
ENSGALG00000005309	TKT	transketolase like 1 [Source:NCBI gene;Acc:415991]	12	7348689	7371332	-1	protein_coding	-0.293271274181428	6.54541319985115	29.1063783476815	6.85110560107105e-08	2.34714193736724e-07
ENSGALG00000005314	APPBP2	amyloid beta precursor protein binding protein 2 [Source:NCBI gene;Acc:417645]	19	8127011	8144977	1	protein_coding	0.255362453829848	5.36200044218271	9.90359094092975	0.00164956580528691	0.00349054023549774
ENSGALG00000005315	RPUSD1	RNA pseudouridylate synthase domain containing 1 [Source:NCBI gene;Acc:771031]	14	6389096	6392406	1	protein_coding	-0.299956210313445	1.20638793997779	0.632251373956117	0.426530695837669	0.493918877091719
ENSGALG00000005316	SRFBP1	serum response factor binding protein 1 [Source:NCBI gene;Acc:426795]	Z	81135284	81191167	1	protein_coding	1.36128564337777	4.75139380539077	167.701368215574	2.35087844026274e-38	2.85181807736998e-37
ENSGALG00000005318	OVCH2	ovochymase 1 [Source:NCBI gene;Acc:769290]	5	7676131	7692468	-1	protein_coding	2.82937917559515	-0.73550767525298	4.26549581333704	0.0388938973612113	0.0628952127339062
ENSGALG00000005319	CDH8	cadherin 8 [Source:NCBI gene;Acc:427553]	11	12824211	12973016	1	protein_coding	0.533396693337871	0.0609590747326882	0.643140871413076	0.422575725429306	0.489763134735926
ENSGALG00000005321	LAMA5	laminin subunit alpha 5 [Source:NCBI gene;Acc:428148]	20	7832322	7910579	-1	protein_coding	-1.41927199341198	2.84942333713474	45.5230272148776	1.50854833684579e-11	6.68037089931232e-11
ENSGALG00000005323	DIRAS2	DIRAS family GTPase 2 [Source:NCBI gene;Acc:425241]	Z	44008388	44008987	-1	protein_coding	4.77960728368211	-0.125451212819779	18.4821732943466	1.71500961885907e-05	4.65765795903035e-05
ENSGALG00000005326	EIF3F	eukaryotic translation initiation factor 3 subunit F [Source:NCBI gene;Acc:423748]	6	17053947	17058803	-1	protein_coding	-0.324268645613374	8.0708947580894	96.450840494927	9.14874544199561e-23	6.94680165848185e-22
ENSGALG00000005329	MFSD14A	major facilitator superfamily domain containing 14A [Source:NCBI gene;Acc:429081]	8	12349410	12364573	-1	protein_coding	-0.643377792790379	3.06639540116305	12.0744199948805	0.000511183642385407	0.00116787981883247
ENSGALG00000005330	SNCAIP	synuclein alpha interacting protein [Source:NCBI gene;Acc:426796]	Z	81295733	81371880	1	protein_coding	0.273592113794237	4.14586091109455	4.86411967399966	0.0274207850081961	0.0460004241337918
ENSGALG00000005331	GJC2	gap junction protein gamma 2 [Source:NCBI gene;Acc:420397]	2	2396097	2402774	-1	protein_coding	-1.12939157104564	0.540122410243529	4.52151512609451	0.0334711774004844	0.0552426336356458
ENSGALG00000005332	CACNA1D	calcium voltage-gated channel subunit alpha1 D [Source:NCBI gene;Acc:395895]	12	7450925	7616503	1	protein_coding	0.680681256790411	3.46779978493088	18.2125057214013	1.9757725203962e-05	5.3371766675297e-05
ENSGALG00000005336	GUK1	guanylate kinase 1 [Source:NCBI gene;Acc:428399]	2	2426967	2440924	-1	protein_coding	0.230515126106528	6.37198736201881	16.0943812142488	6.02625685711444e-05	0.000154389869365594
ENSGALG00000005337	SNX2	sorting nexin 2 [Source:NCBI gene;Acc:426797]	Z	81461079	81494229	1	protein_coding	-0.182722240852588	5.57972465483197	5.88155266113046	0.0153003235377399	0.0272060100757382
ENSGALG00000005338	RPS21	ribosomal protein S21 [Source:NCBI gene;Acc:419228]	20	7932950	7938510	-1	protein_coding	-0.125174016531296	11.6787085838829	260.917324806634	1.08283570810357e-58	2.04507035941326e-57
ENSGALG00000005340	SLC35A3	solute carrier family 35 member A3 [Source:NCBI gene;Acc:424472]	8	12370159	12388535	-1	protein_coding	0.814904709533154	2.00525842116673	8.71078609556691	0.0031633277175367	0.00636902398730827
ENSGALG00000005345	CABLES2	Cdk5 and Abl enzyme substrate 2 [Source:NCBI gene;Acc:419229]	20	7941683	7956242	-1	protein_coding	2.82937983457759	-0.73550735161566	4.26549722189432	0.0388938651164636	0.0628952127339062
ENSGALG00000005346	PPIC	peptidylprolyl isomerase C [Source:NCBI gene;Acc:768427]	Z	81573781	81579815	-1	protein_coding	1.26989914827779	6.61267315812696	529.441911866098	3.7356316560614e-117	1.5056219761604e-115
ENSGALG00000005347	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:100858277]	11	13794910	13862852	-1	protein_coding	-0.847801508765366	-0.339581145765599	0.916298269486943	0.338448806676613	0.403052603966578
ENSGALG00000005349	MSLN	mesothelin [Source:NCBI gene;Acc:416534]	14	6400336	6409625	-1	protein_coding	-1.45484807995471	1.44281974544245	16.0437250759658	6.18964089837018e-05	0.000158284058283839
ENSGALG00000005350		ubiquitin specific peptidase 6 [Source:NCBI gene;Acc:417646]	19	8169952	8266166	1	protein_coding	-1.04189721252152	0.688986067232109	4.49678872697995	0.0339585689641301	0.0559720138030795
ENSGALG00000005352	GATA5	GATA binding protein 5 [Source:NCBI gene;Acc:396391]	20	8019682	8030097	-1	protein_coding	-0.42838317736371	2.40026130749101	3.31735261919298	0.0685521359457848	0.103735262999432
ENSGALG00000005353	FAR1	fatty acyl-CoA reductase 1 [Source:NCBI gene;Acc:423028]	5	7710329	7748090	-1	protein_coding	-0.374489365068711	4.79132574102951	14.2026280426951	0.000164141108390164	0.000399192323946694
ENSGALG00000005354	ZBTB5	zinc finger and BTB domain containing 5 [Source:NCBI gene;Acc:431260]	Z	81855523	81857544	1	protein_coding	3.48278015048039	-0.591117031660071	7.10903491493506	0.00766963900373824	0.0143704187203139
ENSGALG00000005357	COPB2	coatomer protein complex subunit beta 2 [Source:NCBI gene;Acc:424823]	9	6039052	6053320	-1	protein_coding	-0.0469789335513201	6.38341807802329	0.674261219753475	0.411569885048769	0.478251687170427
ENSGALG00000005360	CA4	carbonic anhydrase 4 [Source:NCBI gene;Acc:417647]	19	8243835	8262292	-1	protein_coding	-0.832545073172552	0.408879892683424	2.22720015539602	0.135599371524126	0.18663879981415
ENSGALG00000005363	CHDH	choline dehydrogenase [Source:NCBI gene;Acc:415993]	12	7618908	7631523	-1	protein_coding	1.70870938085009	1.93544557253665	32.2300148500496	1.36958587276839e-08	4.94491179768763e-08
ENSGALG00000005365	NARFL	nuclear prelamin A recognition factor like [Source:NCBI gene;Acc:416535]	14	6422730	6435778	1	protein_coding	0.00043397236148838	4.21623375709805	1.28801803755962e-05	0.997136480785118	0.997226127146781
ENSGALG00000005367	MRPS22	mitochondrial ribosomal protein S22 [Source:NCBI gene;Acc:424824]	9	6033561	6038799	1	protein_coding	0.651600088450419	6.54472624430795	141.822358042993	1.06346672327451e-32	1.10560783455193e-31
ENSGALG00000005368	CEP120	centrosomal protein 120 [Source:NCBI gene;Acc:426802]	Z	81708876	81746900	-1	protein_coding	0.51275510098926	2.54795354105374	5.32599615417638	0.021009596087128	0.0359665661546957
ENSGALG00000005369	BTBD10	BTB domain containing 10 [Source:NCBI gene;Acc:423029]	5	7794166	7820509	1	protein_coding	0.0678978366046369	4.44702306051046	0.371272870452768	0.542311260943395	0.606359480021543
ENSGALG00000005374	MYO19	myosin XIX [Source:NCBI gene;Acc:417649]	19	8273900	8290252	-1	protein_coding	-0.302689275874567	3.21622758438513	3.04581458028586	0.080945497797234	0.120282890394928
ENSGALG00000005377	WWOX	WW domain containing oxidoreductase [Source:NCBI gene;Acc:415801]	11	14060228	14531588	1	protein_coding	-0.492023961454186	1.42595026765578	2.02527541425112	0.154700874566279	0.209660395793772
ENSGALG00000005378	ARNTL	aryl hydrocarbon receptor nuclear translocator like [Source:NCBI gene;Acc:374115]	5	7820343	7864789	-1	protein_coding	-0.0701260307628052	1.45950589064928	0.0430399253131482	0.835650113309135	0.869657765969765
ENSGALG00000005383	BRCC3	BRCA1/BRCA2-containing complex subunit 3 [Source:NCBI gene;Acc:422201]	4	2185735	2190011	1	protein_coding	0.295986082926331	4.60529957919133	7.85799837782171	0.00505963745085612	0.00979182446126017
ENSGALG00000005385	ACTR8	ARP8 actin-related protein 8 homolog [Source:NCBI gene;Acc:415994]	12	7633818	7641257	-1	protein_coding	0.428476609954348	5.03480833135986	22.1086045212419	2.57652272243386e-06	7.64299700382781e-06
ENSGALG00000005390	DCAF10	DDB1 and CUL4 associated factor 10 [Source:NCBI gene;Acc:426804]	Z	81806718	81819704	1	protein_coding	3.98111989527097	1.18650407026411	55.9845945024325	7.3041118149648e-14	3.67651311446463e-13
